Origin,Date,Price,Units
colombia,20/02/2015,0.77,£/kg
costa_rica,20/02/2015,0.78,£/kg
dominican_republic,20/02/2015,0.62,£/kg
ecuador,20/02/2015,0.67,£/kg
panama,20/02/2015,0.85,£/kg
surinam,20/02/2015,0.55,£/kg
windward_isles,20/02/2015,0.57,£/kg
all_bananas,13/02/2015,0.81,£/kg
dollar_bananas,13/02/2015,0.83,£/kg
acp_bananas,13/02/2015,0.79,£/kg
belize,13/02/2015,0.86,£/kg
cameroon,13/02/2015,0.77,£/kg
colombia,13/02/2015,0.8,£/kg
costa_rica,13/02/2015,0.85,£/kg
dominican_republic,13/02/2015,0.77,£/kg
ecuador,13/02/2015,0.77,£/kg
ivory_coast,13/02/2015,0.8,£/kg
panama,13/02/2015,0.84,£/kg
all_bananas,06/02/2015,0.82,£/kg
dollar_bananas,06/02/2015,0.84,£/kg
acp_bananas,06/02/2015,0.78,£/kg
cameroon,06/02/2015,0.81,£/kg
colombia,06/02/2015,0.83,£/kg
costa_rica,06/02/2015,0.87,£/kg
dominican_republic,06/02/2015,0.67,£/kg
ecuador,06/02/2015,0.74,£/kg
ivory_coast,06/02/2015,0.85,£/kg
panama,06/02/2015,0.86,£/kg
windward_isles,06/02/2015,0.62,£/kg
all_bananas,30/01/2015,0.75,£/kg
dollar_bananas,30/01/2015,0.76,£/kg
acp_bananas,30/01/2015,0.67,£/kg
colombia,30/01/2015,0.76,£/kg
costa_rica,30/01/2015,0.82,£/kg
dominican_republic,30/01/2015,0.67,£/kg
ecuador,30/01/2015,0.74,£/kg
mexico,30/01/2015,0.7,£/kg
panama,30/01/2015,0.75,£/kg
windward_isles,30/01/2015,0.62,£/kg
all_bananas,23/01/2015,0.81,£/kg
dollar_bananas,23/01/2015,0.82,£/kg
acp_bananas,23/01/2015,0.77,£/kg
colombia,23/01/2015,0.85,£/kg
costa_rica,23/01/2015,0.85,£/kg
dominican_republic,23/01/2015,0.67,£/kg
ecuador,23/01/2015,0.74,£/kg
ivory_coast,23/01/2015,0.8,£/kg
mexico,23/01/2015,0.79,£/kg
panama,23/01/2015,0.82,£/kg
all_bananas,16/01/2015,0.79,£/kg
dollar_bananas,16/01/2015,0.81,£/kg
acp_bananas,16/01/2015,0.75,£/kg
colombia,16/01/2015,0.79,£/kg
costa_rica,16/01/2015,0.84,£/kg
dominican_republic,16/01/2015,0.74,£/kg
ecuador,16/01/2015,0.78,£/kg
panama,16/01/2015,0.88,£/kg
all_bananas,09/01/2015,0.72,£/kg
dollar_bananas,09/01/2015,0.73,£/kg
acp_bananas,09/01/2015,0.7,£/kg
colombia,09/01/2015,0.71,£/kg
costa_rica,09/01/2015,0.78,£/kg
dominican_republic,09/01/2015,0.7,£/kg
ecuador,09/01/2015,0.7,£/kg
brazil,09/01/2015,0.71,£/kg
all_bananas,19/12/2014,0.52,£/kg
dollar_bananas,19/12/2014,0.52,£/kg
acp_bananas,19/12/2014,0.51,£/kg
colombia,19/12/2014,0.46,£/kg
costa_rica,19/12/2014,0.42,£/kg
dominican_republic,19/12/2014,0.51,£/kg
ecuador,19/12/2014,0.48,£/kg
mexico,19/12/2014,0.39,£/kg
panama,19/12/2014,0.8,£/kg
all_bananas,12/12/2014,0.55,£/kg
dollar_bananas,12/12/2014,0.57,£/kg
acp_bananas,12/12/2014,0.5,£/kg
belize,12/12/2014,0.75,£/kg
colombia,12/12/2014,0.63,£/kg
costa_rica,12/12/2014,0.41,£/kg
dominican_republic,12/12/2014,0.51,£/kg
ecuador,12/12/2014,0.33,£/kg
ivory_coast,12/12/2014,0.33,£/kg
mexico,12/12/2014,0.39,£/kg
panama,12/12/2014,0.79,£/kg
brazil,12/12/2014,0.62,£/kg
all_bananas,05/12/2014,0.65,£/kg
dollar_bananas,05/12/2014,0.67,£/kg
acp_bananas,05/12/2014,0.6,£/kg
belize,05/12/2014,0.73,£/kg
cameroon,05/12/2014,0.58,£/kg
colombia,05/12/2014,0.63,£/kg
costa_rica,05/12/2014,0.63,£/kg
dominican_republic,05/12/2014,0.56,£/kg
ecuador,05/12/2014,0.63,£/kg
panama,05/12/2014,0.78,£/kg
brazil,05/12/2014,0.62,£/kg
all_bananas,28/11/2014,0.63,£/kg
dollar_bananas,28/11/2014,0.66,£/kg
acp_bananas,28/11/2014,0.56,£/kg
cameroon,28/11/2014,0.58,£/kg
colombia,28/11/2014,0.66,£/kg
costa_rica,28/11/2014,0.65,£/kg
dominican_republic,28/11/2014,0.56,£/kg
ecuador,28/11/2014,0.59,£/kg
ghana,28/11/2014,0.5,£/kg
ivory_coast,28/11/2014,0.62,£/kg
panama,28/11/2014,0.82,£/kg
brazil,28/11/2014,0.62,£/kg
all_bananas,21/11/2014,0.63,£/kg
dollar_bananas,21/11/2014,0.68,£/kg
acp_bananas,21/11/2014,0.59,£/kg
belize,21/11/2014,0.59,£/kg
cameroon,21/11/2014,0.6,£/kg
colombia,21/11/2014,0.68,£/kg
costa_rica,21/11/2014,0.67,£/kg
dominican_republic,21/11/2014,0.58,£/kg
ecuador,21/11/2014,0.59,£/kg
ghana,21/11/2014,0.61,£/kg
panama,21/11/2014,0.79,£/kg
all_bananas,14/11/2014,0.63,£/kg
dollar_bananas,14/11/2014,0.65,£/kg
acp_bananas,14/11/2014,0.56,£/kg
colombia,14/11/2014,0.67,£/kg
costa_rica,14/11/2014,0.64,£/kg
dominican_republic,14/11/2014,0.56,£/kg
ecuador,14/11/2014,0.6,£/kg
panama,14/11/2014,0.82,£/kg
all_bananas,07/11/2014,0.59,£/kg
dollar_bananas,07/11/2014,0.6,£/kg
acp_bananas,07/11/2014,0.56,£/kg
eu_bananas,07/11/2014,0.61,£/kg
colombia,07/11/2014,0.67,£/kg
costa_rica,07/11/2014,0.61,£/kg
dominican_republic,07/11/2014,0.53,£/kg
ecuador,07/11/2014,0.54,£/kg
ghana,07/11/2014,0.59,£/kg
martinique,07/11/2014,0.61,£/kg
guadeloupe,07/11/2014,0.55,£/kg
all_bananas,31/10/2014,0.66,£/kg
dollar_bananas,31/10/2014,0.71,£/kg
acp_bananas,31/10/2014,0.62,£/kg
eu_bananas,31/10/2014,0.61,£/kg
belize,31/10/2014,0.84,£/kg
cameroon,31/10/2014,0.5,£/kg
colombia,31/10/2014,0.69,£/kg
costa_rica,31/10/2014,0.75,£/kg
dominican_republic,31/10/2014,0.61,£/kg
ecuador,31/10/2014,0.61,£/kg
ghana,31/10/2014,0.61,£/kg
martinique,31/10/2014,0.61,£/kg
panama,31/10/2014,0.84,£/kg
guadeloupe,31/10/2014,0.55,£/kg
all_bananas,24/10/2014,0.72,£/kg
dollar_bananas,24/10/2014,0.75,£/kg
acp_bananas,24/10/2014,0.66,£/kg
eu_bananas,24/10/2014,0.68,£/kg
belize,24/10/2014,0.82,£/kg
colombia,24/10/2014,0.74,£/kg
costa_rica,24/10/2014,0.79,£/kg
dominican_republic,24/10/2014,0.65,£/kg
ecuador,24/10/2014,0.71,£/kg
panama,24/10/2014,0.78,£/kg
windward_isles,24/10/2014,0.55,£/kg
guadeloupe,24/10/2014,0.66,£/kg
all_bananas,17/10/2014,0.72,£/kg
dollar_bananas,17/10/2014,0.73,£/kg
acp_bananas,17/10/2014,0.67,£/kg
belize,17/10/2014,0.69,£/kg
colombia,17/10/2014,0.73,£/kg
costa_rica,17/10/2014,0.7,£/kg
dominican_republic,17/10/2014,0.69,£/kg
ecuador,17/10/2014,0.73,£/kg
ivory_coast,17/10/2014,0.63,£/kg
panama,17/10/2014,0.78,£/kg
all_bananas,10/10/2014,0.74,£/kg
dollar_bananas,10/10/2014,0.76,£/kg
acp_bananas,10/10/2014,0.68,£/kg
colombia,10/10/2014,0.71,£/kg
costa_rica,10/10/2014,0.77,£/kg
dominican_republic,10/10/2014,0.68,£/kg
ecuador,10/10/2014,0.78,£/kg
panama,10/10/2014,0.85,£/kg
all_bananas,03/10/2014,0.76,£/kg
dollar_bananas,03/10/2014,0.79,£/kg
acp_bananas,03/10/2014,0.67,£/kg
belize,03/10/2014,0.74,£/kg
colombia,03/10/2014,0.76,£/kg
costa_rica,03/10/2014,0.85,£/kg
dominican_republic,03/10/2014,0.57,£/kg
ecuador,03/10/2014,0.76,£/kg
panama,03/10/2014,0.85,£/kg
all_bananas,26/09/2014,0.81,£/kg
dollar_bananas,26/09/2014,0.82,£/kg
acp_bananas,26/09/2014,0.68,£/kg
colombia,26/09/2014,0.79,£/kg
costa_rica,26/09/2014,0.83,£/kg
dominican_republic,26/09/2014,0.68,£/kg
ecuador,26/09/2014,0.82,£/kg
panama,26/09/2014,0.89,£/kg
all_bananas,19/09/2014,0.77,£/kg
dollar_bananas,19/09/2014,0.81,£/kg
acp_bananas,19/09/2014,0.63,£/kg
colombia,19/09/2014,0.79,£/kg
costa_rica,19/09/2014,0.82,£/kg
dominican_republic,19/09/2014,0.64,£/kg
ecuador,19/09/2014,0.79,£/kg
panama,19/09/2014,0.89,£/kg
windward_isles,19/09/2014,0.55,£/kg
all_bananas,12/09/2014,0.75,£/kg
dollar_bananas,12/09/2014,0.78,£/kg
acp_bananas,12/09/2014,0.69,£/kg
belize,12/09/2014,0.78,£/kg
cameroon,12/09/2014,0.74,£/kg
colombia,12/09/2014,0.76,£/kg
costa_rica,12/09/2014,0.79,£/kg
dominican_republic,12/09/2014,0.57,£/kg
ecuador,12/09/2014,0.75,£/kg
ghana,12/09/2014,0.69,£/kg
panama,12/09/2014,0.93,£/kg
all_bananas,05/09/2014,0.72,£/kg
dollar_bananas,05/09/2014,0.74,£/kg
acp_bananas,05/09/2014,0.66,£/kg
cameroon,05/09/2014,0.72,£/kg
colombia,05/09/2014,0.72,£/kg
costa_rica,05/09/2014,0.78,£/kg
dominican_republic,05/09/2014,0.62,£/kg
ecuador,05/09/2014,0.69,£/kg
ghana,05/09/2014,0.62,£/kg
panama,05/09/2014,0.82,£/kg
all_bananas,29/08/2014,0.7,£/kg
dollar_bananas,29/08/2014,0.73,£/kg
acp_bananas,29/08/2014,0.64,£/kg
cameroon,29/08/2014,0.65,£/kg
colombia,29/08/2014,0.67,£/kg
costa_rica,29/08/2014,0.77,£/kg
dominican_republic,29/08/2014,0.62,£/kg
ecuador,29/08/2014,0.69,£/kg
panama,29/08/2014,0.82,£/kg
all_bananas,22/08/2014,0.64,£/kg
dollar_bananas,22/08/2014,0.66,£/kg
acp_bananas,22/08/2014,0.55,£/kg
colombia,22/08/2014,0.59,£/kg
costa_rica,22/08/2014,0.73,£/kg
dominican_republic,22/08/2014,0.6,£/kg
ecuador,22/08/2014,0.61,£/kg
panama,22/08/2014,0.82,£/kg
surinam,22/08/2014,0.44,£/kg
all_bananas,15/08/2014,0.67,£/kg
dollar_bananas,15/08/2014,0.71,£/kg
acp_bananas,15/08/2014,0.61,£/kg
colombia,15/08/2014,0.62,£/kg
costa_rica,15/08/2014,0.78,£/kg
dominican_republic,15/08/2014,0.61,£/kg
ecuador,15/08/2014,0.61,£/kg
ghana,15/08/2014,0.61,£/kg
panama,15/08/2014,0.87,£/kg
all_bananas,08/08/2014,0.65,£/kg
dollar_bananas,08/08/2014,0.67,£/kg
acp_bananas,08/08/2014,0.61,£/kg
colombia,08/08/2014,0.6,£/kg
costa_rica,08/08/2014,0.69,£/kg
dominican_republic,08/08/2014,0.6,£/kg
ecuador,08/08/2014,0.63,£/kg
panama,08/08/2014,0.87,£/kg
all_bananas,01/08/2014,0.6,£/kg
dollar_bananas,01/08/2014,0.65,£/kg
acp_bananas,01/08/2014,0.51,£/kg
cameroon,01/08/2014,0.52,£/kg
colombia,01/08/2014,0.54,£/kg
costa_rica,01/08/2014,0.63,£/kg
dominican_republic,01/08/2014,0.52,£/kg
ecuador,01/08/2014,0.57,£/kg
panama,01/08/2014,0.89,£/kg
all_bananas,25/07/2014,0.65,£/kg
dollar_bananas,25/07/2014,0.65,£/kg
colombia,25/07/2014,0.56,£/kg
costa_rica,25/07/2014,0.66,£/kg
ecuador,25/07/2014,0.59,£/kg
panama,25/07/2014,0.7,£/kg
all_bananas,18/07/2014,0.62,£/kg
dollar_bananas,18/07/2014,0.63,£/kg
acp_bananas,18/07/2014,0.58,£/kg
cameroon,18/07/2014,0.62,£/kg
colombia,18/07/2014,0.66,£/kg
costa_rica,18/07/2014,0.64,£/kg
dominican_republic,18/07/2014,0.57,£/kg
ecuador,18/07/2014,0.55,£/kg
ghana,18/07/2014,0.58,£/kg
panama,18/07/2014,0.68,£/kg
all_bananas,11/07/2014,0.64,£/kg
dollar_bananas,11/07/2014,0.64,£/kg
acp_bananas,11/07/2014,0.64,£/kg
belize,11/07/2014,0.75,£/kg
cameroon,11/07/2014,0.62,£/kg
colombia,11/07/2014,0.7,£/kg
costa_rica,11/07/2014,0.6,£/kg
dominican_republic,11/07/2014,0.63,£/kg
ecuador,11/07/2014,0.61,£/kg
ghana,11/07/2014,0.62,£/kg
mexico,11/07/2014,0.62,£/kg
panama,11/07/2014,0.82,£/kg
brazil,11/07/2014,0.55,£/kg
all_bananas,04/07/2014,0.74,£/kg
dollar_bananas,04/07/2014,0.78,£/kg
acp_bananas,04/07/2014,0.63,£/kg
eu_bananas,04/07/2014,0.62,£/kg
cameroon,04/07/2014,0.63,£/kg
colombia,04/07/2014,0.76,£/kg
costa_rica,04/07/2014,0.83,£/kg
dominican_republic,04/07/2014,0.63,£/kg
ecuador,04/07/2014,0.72,£/kg
panama,04/07/2014,0.85,£/kg
guadeloupe,04/07/2014,0.55,£/kg
brazil,04/07/2014,0.66,£/kg
all_bananas,27/06/2014,0.74,£/kg
dollar_bananas,27/06/2014,0.74,£/kg
acp_bananas,27/06/2014,0.71,£/kg
colombia,27/06/2014,0.74,£/kg
costa_rica,27/06/2014,0.8,£/kg
ecuador,27/06/2014,0.71,£/kg
ghana,27/06/2014,0.72,£/kg
mexico,27/06/2014,0.69,£/kg
panama,27/06/2014,0.73,£/kg
brazil,27/06/2014,0.66,£/kg
all_bananas,20/06/2014,0.8,£/kg
dollar_bananas,20/06/2014,0.76,£/kg
acp_bananas,20/06/2014,1.01,£/kg
colombia,20/06/2014,0.74,£/kg
costa_rica,20/06/2014,0.82,£/kg
dominican_republic,20/06/2014,1.01,£/kg
ecuador,20/06/2014,0.73,£/kg
brazil,20/06/2014,0.66,£/kg
all_bananas,13/06/2014,0.72,£/kg
dollar_bananas,13/06/2014,0.74,£/kg
acp_bananas,13/06/2014,0.54,£/kg
colombia,13/06/2014,0.74,£/kg
costa_rica,13/06/2014,0.79,£/kg
ecuador,13/06/2014,0.73,£/kg
mexico,13/06/2014,0.62,£/kg
windward_isles,13/06/2014,0.48,£/kg
brazil,13/06/2014,0.66,£/kg
all_bananas,06/06/2014,0.7,£/kg
dollar_bananas,06/06/2014,0.7,£/kg
acp_bananas,06/06/2014,0.63,£/kg
belize,06/06/2014,0.63,£/kg
colombia,06/06/2014,0.71,£/kg
costa_rica,06/06/2014,0.78,£/kg
ecuador,06/06/2014,0.68,£/kg
mexico,06/06/2014,0.63,£/kg
panama,06/06/2014,0.63,£/kg
brazil,06/06/2014,0.66,£/kg
all_bananas,30/05/2014,0.71,£/kg
dollar_bananas,30/05/2014,0.74,£/kg
acp_bananas,30/05/2014,0.65,£/kg
belize,30/05/2014,0.78,£/kg
cameroon,30/05/2014,0.73,£/kg
colombia,30/05/2014,0.75,£/kg
costa_rica,30/05/2014,0.75,£/kg
dominican_republic,30/05/2014,0.57,£/kg
ecuador,30/05/2014,0.67,£/kg
mexico,30/05/2014,0.72,£/kg
panama,30/05/2014,0.89,£/kg
windward_isles,30/05/2014,0.48,£/kg
brazil,30/05/2014,0.66,£/kg
all_bananas,23/05/2014,0.73,£/kg
dollar_bananas,23/05/2014,0.76,£/kg
acp_bananas,23/05/2014,0.7,£/kg
eu_bananas,23/05/2014,0.54,£/kg
cameroon,23/05/2014,0.8,£/kg
colombia,23/05/2014,0.79,£/kg
costa_rica,23/05/2014,0.76,£/kg
dominican_republic,23/05/2014,0.68,£/kg
ecuador,23/05/2014,0.7,£/kg
martinique,23/05/2014,0.54,£/kg
panama,23/05/2014,0.88,£/kg
windward_isles,23/05/2014,0.55,£/kg
all_bananas,16/05/2014,0.81,£/kg
dollar_bananas,16/05/2014,0.83,£/kg
acp_bananas,16/05/2014,0.78,£/kg
belize,16/05/2014,0.84,£/kg
cameroon,16/05/2014,0.91,£/kg
colombia,16/05/2014,0.78,£/kg
costa_rica,16/05/2014,0.86,£/kg
dominican_republic,16/05/2014,0.7,£/kg
ecuador,16/05/2014,0.79,£/kg
panama,16/05/2014,0.91,£/kg
all_bananas,09/05/2014,0.8,£/kg
dollar_bananas,09/05/2014,0.84,£/kg
acp_bananas,09/05/2014,0.76,£/kg
belize,09/05/2014,0.88,£/kg
cameroon,09/05/2014,0.91,£/kg
colombia,09/05/2014,0.84,£/kg
costa_rica,09/05/2014,0.88,£/kg
dominican_republic,09/05/2014,0.72,£/kg
ecuador,09/05/2014,0.79,£/kg
ghana,09/05/2014,0.68,£/kg
ivory_coast,09/05/2014,0.67,£/kg
panama,09/05/2014,0.93,£/kg
all_bananas,02/05/2014,0.77,£/kg
dollar_bananas,02/05/2014,0.82,£/kg
acp_bananas,02/05/2014,0.69,£/kg
colombia,02/05/2014,0.84,£/kg
costa_rica,02/05/2014,0.83,£/kg
dominican_republic,02/05/2014,0.72,£/kg
ecuador,02/05/2014,0.74,£/kg
panama,02/05/2014,0.87,£/kg
windward_isles,02/05/2014,0.55,£/kg
all_bananas,25/04/2014,0.81,£/kg
dollar_bananas,25/04/2014,0.83,£/kg
acp_bananas,25/04/2014,0.66,£/kg
cameroon,25/04/2014,0.66,£/kg
colombia,25/04/2014,0.74,£/kg
costa_rica,25/04/2014,0.86,£/kg
ecuador,25/04/2014,0.79,£/kg
panama,25/04/2014,0.88,£/kg
brazil,25/04/2014,0.79,£/kg
all_bananas,18/04/2014,0.87,£/kg
dollar_bananas,18/04/2014,0.86,£/kg
acp_bananas,18/04/2014,0.92,£/kg
cameroon,18/04/2014,0.92,£/kg
colombia,18/04/2014,0.86,£/kg
costa_rica,18/04/2014,0.89,£/kg
dominican_republic,18/04/2014,0.92,£/kg
ecuador,18/04/2014,0.8,£/kg
all_bananas,11/04/2014,0.84,£/kg
dollar_bananas,11/04/2014,0.86,£/kg
acp_bananas,11/04/2014,0.7,£/kg
colombia,11/04/2014,0.87,£/kg
costa_rica,11/04/2014,0.87,£/kg
dominican_republic,11/04/2014,0.7,£/kg
ecuador,11/04/2014,0.74,£/kg
panama,11/04/2014,0.99,£/kg
all_bananas,04/04/2014,0.84,£/kg
dollar_bananas,04/04/2014,0.84,£/kg
acp_bananas,04/04/2014,0.83,£/kg
belize,04/04/2014,0.85,£/kg
cameroon,04/04/2014,0.89,£/kg
colombia,04/04/2014,0.83,£/kg
costa_rica,04/04/2014,0.83,£/kg
dominican_republic,04/04/2014,0.79,£/kg
ecuador,04/04/2014,0.74,£/kg
panama,04/04/2014,0.99,£/kg
brazil,04/04/2014,0.84,£/kg
all_bananas,28/03/2014,0.8,£/kg
dollar_bananas,28/03/2014,0.8,£/kg
acp_bananas,28/03/2014,0.79,£/kg
belize,28/03/2014,0.86,£/kg
colombia,28/03/2014,0.81,£/kg
costa_rica,28/03/2014,0.79,£/kg
dominican_republic,28/03/2014,0.79,£/kg
ecuador,28/03/2014,0.76,£/kg
panama,28/03/2014,0.94,£/kg
windward_isles,28/03/2014,0.66,£/kg
brazil,28/03/2014,0.72,£/kg
all_bananas,21/03/2014,0.8,£/kg
dollar_bananas,21/03/2014,0.8,£/kg
acp_bananas,21/03/2014,0.79,£/kg
belize,21/03/2014,0.79,£/kg
cameroon,21/03/2014,0.74,£/kg
colombia,21/03/2014,0.82,£/kg
costa_rica,21/03/2014,0.82,£/kg
